Componente1,Componente2
0.8067866654172382,0.007920380798752872
0.8057968964259534,0.00923293875120577
0.8067838229726669,0.010182325128056228
0.8097474450607449,0.010768538143346234
0.8146877626957985,0.010991576011123416
0.8216047758856824,0.010851436945443866
0.8285203678807733,0.010711288950016563
0.828511130034385,0.011842224502668608
0.8285004710201351,0.012973147553752767
0.8715405569647894,0.013816672979064571
0.8715270556675566,0.014947565669389921
0.8747019887649599,0.017232962449425935
0.8762201469602852,0.019398803339771047
0.8766540275604607,0.02113753802041867
0.9321598110654266,0.038117702368272714
0.9314009294120362,0.038134624951134725
0.9298444001590953,0.03823039799606776
0.928286449970569,0.03832614246754524
0.9267270788834858,0.03842185657998987
0.9251662869371178,0.038517538547872314
0.9236040741729807,0.03861318658571398
0.9201223135220102,0.03741506677795058
0.9200917609461172,0.03854562730360348
0.9211016529506797,0.0451487554241092
0.9210682590657577,0.04627923559222719
0.9210334446043003,0.04740967290377158
0.9209972096212835,0.048540065573627535
0.9207243921215353,0.050373437259256366
0.9204884252672718,0.052183670940983855
0.9203072926418476,0.05379958729745327
0.9201809943092114,0.05522118454384869
0.9201095303355553,0.05644846089543593
0.9215192160171721,0.06021779721613755
0.9215574209690227,0.06105642642424721
0.9216504604918845,0.06170072938386508
0.9217983346609198,0.06215070431061224
0.9222877015403612,0.0634320215170055
0.9175102051313271,0.06205502098117615
0.9174569289942174,0.06318473874029697
0.915191783873236,0.08634715811647165
0.914582250287967,0.09446650537458626
0.9125068640367193,0.10747914506954262
0.8960279579192558,0.10114779785658591
0.8802552533157924,0.041952532792508074
0.8789278468994094,0.04231275988177846
0.8788646354351998,0.04344196529836608
0.8788000050198973,0.044571090389521215
0.8787339557555617,0.04570013337220123
0.8782446164121316,0.04657274017363311
0.8777538584305106,0.04744526130089638
0.8773822165864408,0.048390938482734444
0.8771296909909435,0.04940976993664019
0.87699628175728,0.05050175388024741
0.8769819890009515,0.05166688853133369
0.8770868128396984,0.0529051721078231
0.8773107533935006,0.05421660282778909
0.8776538107845774,0.05560117890945737
0.8779954504704258,0.05698565505981992
0.8779138012433806,0.05811367720755514
0.877830734566739,0.05924159586122216
0.8790118645747613,0.06113846610926364
0.8789259633946863,0.062266172431547945
0.8788386451652501,0.06339376991685307
0.8787499100243401,0.06452125678454862
0.8786597581120813,0.065648631254179
0.8785681895708357,0.06677589154546598
0.8784752045452027,0.06790303587831174
0.8783808031820182,0.06903006247280151
0.878284985630355,0.07015696954920646
0.8781877520415218,0.07128375532798648
0.856424886978985,0.06262102771747116
0.8563248217786835,0.06374756556315009
0.8562233410085549,0.06487397677374433
0.8561204448288512,0.06600025957049684
0.8560161334020595,0.06712641217485336
0.8559104068929018,0.06825243280846519
0.8558032654683346,0.06937831969319207
0.855694709297549,0.07050407105110493
0.8525605839978432,0.036768752146593364
0.8524491988511294,0.03789422711794983
0.8523363994791733,0.03901956123000039
0.8522221860601005,0.04014475270568882
0.8510985072562273,0.029649488782219166
0.8499734147681872,0.019154078668953634
0.8548952178890572,0.07838038650531085
0.8386459589417878,0.07715170522393817
0.8385246780371596,0.07827615686995539
0.8384019842010506,0.07940045522210179
0.8382778776272111,0.08052459850495682
0.8381523585116225,0.08164858494334483
0.8380254270524964,0.08277241276233777
0.8378970834502751,0.08389608018725812
0.8377673279076306,0.08501958544368166
0.8376361606294646,0.08614292675744019
0.8375035818229081,0.08726610235462454
0.8373695916973212,0.08838911046158701
0.8349299917263439,0.0891757658127163
0.8347931795996905,0.09029843361935318
0.8346549567954574,0.09142092861642365
0.8345153235319174,0.0925432490313549
0.8343742800295703,0.09366539309184979
0.834231826511143,0.09478735902588967
0.8340879632015894,0.09590914506173721
0.833942690328089,0.09703074942793909
0.8337960081200474,0.09815217035332903
0.8336479168090961,0.09927340606703022
0.8352265656825529,0.10064659241762965
0.8350756568695761,0.10176745239649596
0.8349233396619324,0.10288812185280943
0.834769614300152,0.10400859901688003
0.8346144810269878,0.10512888211932145
0.8333058407184424,0.10608087764493948
0.8331478923596637,0.10720076731719183
0.8329885368310995,0.10832045762150563
0.8328277743843941,0.10943994678973709
0.8326656052734132,0.11055923305405999
0.8325020297542439,0.11167831464696856
0.8323370480851944,0.1127971898012802
0.8321706605267931,0.11391585675013832
0.8169614962011496,0.0771216335323792
0.8167922976545106,0.07823987877107845
0.8166216940134245,0.0793579105057383
0.8164496855472978,0.08047572697083397
0.8106864324630549,0.06887172046324504
0.8049217750992392,0.05726749515606512
0.8007528108932539,0.04929779383849364
0.7981795401233762,0.04496261474638233
0.7972019630701007,0.04426195611593407
0.7978200800161376,0.04719581618370558
0.800033891246413,0.05376419318661027
0.8038433970480685,0.06396708536192088
0.8092485977104605,0.07780449094727256
0.8146523963638169,0.09164166362696936
0.8144649532372221,0.09275699570144343
0.8142761086913747,0.09387209134736892
0.8245188366892282,0.13222726201403692
0.8243271902017222,0.13334187952057666
0.8241341431962348,0.1344562553170343
0.8239396959776134,0.13557038764365836
0.8462097865479169,0.13996206379030768
0.8460125398264146,0.14107570389955074
0.8384872867266396,0.13895610118227694
0.8382872417481739,0.14006924203978285
0.8380857981139694,0.1411821306345203
0.8378829561421332,0.14229476520908635
0.8748177140264224,0.13717387492913713
0.8746120763424754,0.1382859961927587
0.8744050412884647,0.13939785816641778
0.8765246592457314,0.13500784381735806
0.8786428804890136,0.1306175666671844
0.8799836886648581,0.12806089671993373
0.8797710674220165,0.12917170398006073
0.8803330671506518,0.12844837141647458
0.8793416381343209,0.13139251255245685
0.8791248307675944,0.1325025103577661
0.901314869160396,0.15970373237737187
0.8938891560453712,0.15750664459953048
0.8908735636200726,0.16682286644428954
0.8906511795582622,0.1679317604388224
0.8951878920672596,0.1700860993375886
0.8835708512248748,0.17053879755289952
0.8809368827761817,0.17077735475906355
0.8710435281064122,0.15361874424348443
0.8599581245495345,0.14527449296646863
0.8597273860243142,0.14638167872100014
0.8594952563509908,0.14748857364682694
0.859261735896129,0.14859517599601085
0.8554081395137798,0.1465509086504576
0.851553153089609,0.1445063452337739
0.8487306871438276,0.14336164839102114
0.846940742051782,0.14311681637612578
0.8461833181910114,0.14377184744348734
0.8464584159412494,0.14532673984798114
0.847766035684421,0.14778149184496098
0.8501061778046446,0.15113610169026215
0.8534788426882292,0.1553905676402038
0.8583003766849224,0.15887930070981682
0.8580515824540909,0.15998256948611897
0.8578014020116314,0.1610855247473463
0.8684058922967408,0.1716398908636364
0.8681529406184205,0.17274221387006114
0.8678986039202439,0.17384421813775655
0.8676428826038434,0.1749459019265075
0.8673857770730375,0.1760472634966049
0.8671272877338316,0.1771483011088485
0.8668674149944149,0.17824901302454957
0.8666061592651624,0.17934939750553386
0.8663435209586325,0.18044945281414404
0.866079500489567,0.18154917721324257
0.8658140982748899,0.1826485689662145
0.8655473147337076,0.18374762633697028
0.8652791502873081,0.18484634758994825
0.8659357053873112,0.18775492083543818
0.8656647804030616,0.18885296464830162
0.8653924757905386,0.189950667139898
0.8651187919797482,0.19104802657680534
0.8641558992471039,0.1918966153569222
0.8631916281827381,0.19274485761713378
0.8614458866531289,0.18802423341366137
0.8504549952234518,0.16526681730393014
0.8501744219476214,0.16636243548511745
0.8498924720992737,0.16745770022255535
0.8496091461236458,0.16855260978667133
0.8448060183992147,0.15959143517372362
0.8400015154444963,0.1506299019299943
0.8350363604797769,0.14530649611340893
0.8328110661755949,0.14209037029631458
0.8318753768797392,0.14174694560214052
0.8322292930504754,0.14427622030472045
0.8353230712565441,0.14891276982829485
0.8382561997439336,0.15718743814819502
0.8424789350857204,0.1683348006898243
0.8467002988720022,0.17948179079370435
0.8464018655029476,0.18057267946185207
0.8461020615187572,0.18166319224633548
0.8505892191196802,0.2020265410797012
0.8502866753276757,0.2031162969312468
0.8499827623473195,0.204205671734714
0.8496774806585319,0.2052946637698315
0.8493708307433943,0.2063832713169321
0.8530475777698829,0.2276513235517884
0.8527381928569313,0.22873915696628538
0.8515013411486827,0.22801641089209757
0.8511892231921602,0.2291034633026439
0.8508757394520889,0.23019012263599967
0.8505608904235025,0.2312763871761815
0.8502446766035903,0.2323622552078294
0.8742189008274756,0.2562951216077657
0.9291380069699863,0.30408397999132364
0.9288177017807826,0.30516864821148465
0.9284960338105557,0.3062529130679605
0.9281483057269723,0.30690167800465595
0.9316493537814677,0.3125116476688328
0.8515878365083318,0.23801045129877435
0.8088274579583642,0.21195173325803182
0.7912505823247149,0.14333921967434088
0.790920748410723,0.1444210284149411
0.7905895553165583,0.1455024218199681
0.79025700356522,0.14658339818175414
0.7841736265416254,0.12443237714277644
0.778088891913291,0.10228093564720053
0.7736455051068581,0.08676666588948923
0.7708434666539026,0.07788956616462506
0.7696827770881428,0.0756496347682602
0.7701634369454385,0.08004686999671856
0.7722854467637897,0.09108127014699885
0.7760488070833361,0.10875283351677734
0.7814535184463564,0.1330615584044103
0.7899913436645285,0.15887329997481
0.7896438818152393,0.15994957634514748
0.7892950677518754,0.16102541523236893
0.7694669955270578,0.16192819686266313
0.7639947557769607,0.15195103725861503
0.7437886697921495,0.12644286314162276
0.7434344524020782,0.12751693511436443
0.7430788855733932,0.12859056111647002
0.7427219698675833,0.12966373945253748
0.7359356694058033,0.12368335252584853
0.7245752767496545,0.11004531231239163
0.7196228632009374,0.10607919755499874
0.716505684883045,0.10412780432906228
0.7152237423681074,0.1041911309427417
0.7157770362303799,0.10626917570491652
0.7181655670462428,0.1103619369251896
0.7223893353942001,0.11646941291388906
0.7284483418548785,0.12459160198207152
0.7345060051703229,0.13271332646951794
0.7341326429602534,0.13375246246380013
0.7337595852994954,0.1348201368260511
0.7495395253479382,0.15186431352780938
0.7491621389871902,0.15290204059995033
0.7511926093254407,0.1579897335719571
0.7508141896834519,0.15905551926177258
0.7501401664147491,0.1597726349839758
0.7497590693591375,0.1608374662364578
0.7493766344983642,0.16190181774762488
0.7489928624363461,0.16296568783672064
0.7486077537791115,0.16402907482374893
0.7482213091347996,0.16509197702947667
0.7478335291136593,0.16615439277543623
0.7328400868672216,0.1409707524342262
0.7289161821173682,0.13866072465645762
0.7139330782230475,0.11796233977102345
0.7127301483564168,0.11695893081920335
0.7115258861958136,0.1159550270268523
0.7105902305250664,0.11563858074996276
0.709923181969165,0.11600959031549997
0.7095247411552006,0.11706805405121591
0.7093998482804239,0.11890098925443031
0.7067978304883223,0.11596632918856328
0.7066702799298973,0.1177982563183897
0.708597524168699,0.12108972669198381
0.7090022552224067,0.12420952816296937
0.709405659663743,0.1273288197575026
0.7098077381344851,0.13044759980891651
0.7093986767956784,0.13150200456191785
0.703272360217849,0.12298439165082974
0.697874689656788,0.12058807599564018
0.6974616562219594,0.12164093113466538
0.698533040759942,0.12447544607666054
0.6979521158639501,0.12493081984915387
0.6973649299803159,0.12529865146584385
0.6929072412819068,0.12102141732899822
0.6923223541047464,0.12147521656085235
0.6932169486248307,0.12362364832625432
0.6957004509745766,0.13529564659702675
0.6939757172577294,0.1352867873327538
0.6952067299069782,0.13880054255080837
0.7152644746428877,0.17680614618302443
0.7748538771720674,0.28841057109986995
0.750008274452672,0.2565002939341215
0.7309563447002052,0.21147336419004165
0.7305248533433348,0.2125187903093846
0.7300920486062955,0.21356367337540427
0.7296579311725451,0.21460801173808758
0.725683183441398,0.20324444731023908
0.7184343956673319,0.18787825054268997
0.7191632305125409,0.1856333851207904
0.71490558762752,0.17769863644347125
0.7136116118388759,0.17665525731325168
0.7140229378891979,0.17978126211021947
0.7165590217941947,0.1879839771821372
0.7157864520276609,0.19412611438793909
0.7213136877908141,0.20976026110636167
0.7252447103573763,0.22502107429693385
0.7247961989600937,0.22605931226992754
0.7243463832289695,0.22709698580726545
0.7425170163314732,0.2742069905361952
0.7405965004535142,0.27206788231628204
0.732653136273225,0.26609618760320153
0.7240927158719198,0.2616939214426694
0.7014145895871174,0.2620422221902559
0.6922217748881293,0.25469602315367884
0.691762848824288,0.25572969981007837
0.6913026241667459,0.2567627989469712
0.690841101642261,0.2577953189329526
0.6907101722375736,0.2581619791317178
0.6845978689383846,0.2529407396530662
0.6846758164233372,0.2555611261980214
0.6818418155070122,0.2541236262669303
0.6811127951764095,0.2553441837668077
0.6813005792461347,0.2569423769667937
0.6828012274320782,0.2596783442769335
0.6817859891517865,0.25911655864437144
0.6869610060959783,0.26639638928295495
0.6910860942589266,0.2714073045280574
0.6906103437493986,0.2724333464447167
0.6901333042535482,0.27345878970568105
0.6928453388308919,0.27222212378188937
0.6923657236243629,0.27324636487446696
0.6918848216975448,0.27427000245625105
0.6914026338098473,0.2752930349107784
0.6690534257552462,0.25431366706824116
0.6685686682321411,0.25533548442268933
0.566568582697948,0.1839281710097463
0.5660812586014273,0.1849487668097614
0.5705240915643258,0.18928774670178034
0.5634589517155092,0.18588178478446704
0.5629677835355581,0.18690053616780944
0.56247533554301,0.18791866952680208
0.5619816085155077,0.18893618325367356
0.576308992846838,0.20586029856765745
0.3864900564655804,0.09031366420258483
0.3441426618156536,0.09183632697845304
0.33380439282492036,0.07669749965084596
0.33330428235793386,0.07771189113487412
0.34264233120443705,0.09487949982867491
0.3340991520409674,0.07933576967921316
0.3281241556567088,0.07138056804945689
0.3276189526413885,0.07239243289980471
0.32711247847842284,0.07340366209455065
0.3266047339676039,0.07441425403682586
0.32427203147260686,0.07243497361815651
0.321938060235357,0.07045505275630001
0.32012387490112426,0.06932855657530276
0.31882947627771685,0.069055483482336
0.3180548651749443,0.06963583188558783
0.3178000424046157,0.07106960019426475
0.31806500878053856,0.073356786818595
0.3155621389899754,0.07428472531170163
0.3168666861078109,0.07827874380212077
0.3181699709858343,0.08227210912714208
0.3176483060077112,0.08327558618849343
0.31712538043534455,0.08427840691415836
0.3187666275758476,0.09540432563232557
0.31770174772461346,0.09551204196666926
0.3166356097624149,0.0956190972176735
0.3166470856603515,0.09751306374530275
0.3166573051127791,0.09940636602970607
0.3166662689554023,0.10129900249251242
0.31667397802590824,0.10319097155640208
0.3166804331639659,0.10508227164510933
0.3166856352112236,0.10697290118342487
0.3166895850113097,0.10886285859719794
0.38454541757341487,0.1443388644323132
0.3840074298482661,0.14533368590858303
0.7363760017621015,0.39297766292380104
0.7358355154796232,0.3939711291489496
0.7352937811977465,0.3949639153947738
0.7347507997719436,0.3959560200935286
0.7342065720596564,0.3969474416785454
0.733661098920295,0.3979381785842339
0.7331143812152354,0.39892822924608556
0.7325664198078201,0.3999175921006751
0.7320172155633546,0.4009062655856636
0.7316264904197161,0.40170199960175074
0.7310748031049168,0.40268928966487705
0.7305218755607552,0.40367588567792684
0.7187589558603567,0.39576037671285447
0.6644168046264258,0.3540674777025912
0.6638601616408926,0.3550519822219891
0.6632224213950217,0.35613191073505696
0.6626633058403908,0.35711501315018357
0.654933805028161,0.3519059995638941
0.6455102742000405,0.34564244701142993
0.6272033937730006,0.3345834755936913
0.6240916485100372,0.33227861886041654
0.6641614373081819,0.36195872645964333
0.66463049827465,0.36380834081744073
0.6657231848864533,0.36625018450901997
0.6703320794078811,0.3715813938917099
0.6851588914353184,0.3844038846592312
0.6904700470051315,0.39023047871538463
0.6898973958668371,0.39120575879611436
0.6893235196079175,0.3921803184923397
0.7474156806084872,0.42106197392651307
0.7724512944407673,0.4485531381440381
0.7717159454206977,0.4495707314940768
0.7709793749165125,0.45058759831060957
0.7702415838421645,0.4516037370592485
0.7695025731135343,0.4526191462067549
0.769077949337189,0.4535434161479611
0.7530450301261075,0.44605389348001684
0.7464118565332112,0.44467806261354176
0.5278363088083625,0.3317114096933556
0.47518153801695184,0.3038693922090116
0.4745930315482563,0.3048351875798649
0.4434911912142351,0.2838440359025773
0.39471541384671044,0.2647649706373222
0.3706425182401086,0.2516435855071245
0.3465684122437201,0.23852145550717652
0.32920188318474614,0.22942285198165796
0.31854293200208267,0.22434777341131557
0.3145915596365347,0.22329621827807689
0.3173477670308135,0.22626818506505292
0.3268115551295366,0.23326367225654038
0.34298292487922427,0.24428267833802464
0.36586187722830027,0.2593252017961811
0.47769003845019603,0.32757048475339384
0.4770858337047425,0.32852653767432954
0.47648042802513263,0.32948183057452024
0.606942741949516,0.4141370613350108
0.6063349372715438,0.4150908296693002
0.6057259345331533,0.4160438334608412
0.6000445858013559,0.4115329636805429
0.5994331898291148,0.41248443387302697
0.6000200090201404,0.41373260559261615
0.5994062236759581,0.41468253617604056
0.5535684649934832,0.4206182000631826
0.5529522941543613,0.4215665850372697
0.552334932026355,0.42251419495963327
0.5517163795843634,0.4234610283338678
0.5485996906537118,0.430845475708913
0.5401912773933494,0.4368233044581006
0.5289282564640233,0.4385843429078392
0.5199485846204128,0.43924544708087576
0.5191677404991043,0.44112421832941506
0.5206702474339472,0.44190305232198945
0.5303715840652701,0.4438995504132822
0.5425021046857479,0.4452173735597895
0.5475427098814085,0.4399307983439155
0.5684262825436543,0.44210048042853745
0.5677947015276416,0.4430386733629973
0.5671619420426032,0.44397607188878674
0.6124520169735966,0.4399824237077033
0.6324722309187969,0.44844559550037627
0.6318359420293991,0.44938060192350265
0.6311984786789802,0.45031480802438767
0.6305598418741816,0.4512482123277927
0.7165445910663277,0.497226448808344
0.7159036103801055,0.49815824509613904
0.7152614592705405,0.49908923516834314
0.7146181387516769,0.5000194175547963
0.7147137412460881,0.5007051799464626
0.7148081763648276,0.5013901317158858
0.7187678359797455,0.5072503748902331
0.7143358023236485,0.5069962998890487
0.7141807436192393,0.5083739536615458
0.7134247006990025,0.5093340606803037
0.7128861129082508,0.51064910771426
0.7117048371227945,0.5117467835854342
0.7103109464497209,0.5129132416942727
0.7089158966090919,0.5140788774862873
0.7082597800418584,0.5150000786653247
0.7076025063774358,0.5159204546168331
0.7069440766537488,0.5168400038874129
0.7062844919105481,0.5177587250249703
0.7056237531894076,0.5186766165787194
0.7070748175852946,0.5223432424237703
0.7064117740402854,0.5232594704627868
0.7057475796529872,0.5241748645735061
0.705082235472253,0.5250894233103959
0.7036700647835111,0.5258073984432806
0.7022567464044861,0.5265245353152309
0.7015879591547145,0.5274365792706418
0.700918026325062,0.5283477820833086
0.7010236814572327,0.5302308090564717
0.7003514606433712,0.5311403252682402
0.6824519945551101,0.5236835860343471
0.6825542224869408,0.5255640766423725
0.6818785776627349,0.5264710521842598
0.6812017936332168,0.5273771779699251
0.6739222313559606,0.5255245846401894
0.6677600486605202,0.5239647588727271
0.6631633366751604,0.5231081498459135
0.6601320964740026,0.5229547561328921
0.6586663291329599,0.5235045763081564
