Componente1,Componente2
0.9978167941230905,0.002865271574940653
0.9981798722009938,0.0036443630431528696
0.9985413711436477,0.004423452526964162
0.9968505318372701,0.0023325427270387057
0.9951581134056177,0.00024162697392301168
0.9934641158574182,-0.0018492967167650426
0.9917685392038932,-0.003940230329395045
0.9897075158126061,-0.005553630585830806
0.9876449133459172,-0.0071670447328975526
0.9855807318225287,-0.008780474754908469
0.9835149712636366,-0.010393922636151666
0.9855491499279749,-0.006267399731010991
0.9875817496066818,-0.0021408986535910862
0.9896127703284331,0.0019855786119139414
0.9916422121243987,0.006112030081347586
0.9936700750282417,0.010238453770594073
0.9956963590761181,0.014364847695581509
0.9977210643066774,0.018491209872284992
0.9997441907610622,0.022617538316729753
0.9997149793653861,0.02387383573005627
0.9996841892832999,0.02513009544333748
0.9996518205634257,0.026386315472767815
0.999617873256878,0.027642493834604376
0.9995823474172643,0.028898628545170082
1.0014668247869767,0.022789867491072202
1.003349723738316,0.01668105881855919
1.0052310443323673,0.010572200544170143
1.0071107866327087,0.004463290684522475
1.00898895070541,-0.001645672743684927
1.0108655366190338,-0.007754691723668591
1.0127405444446342,-0.013863768238557311
1.014613974255758,-0.01997290427138905
1.0126426627558596,-0.011352401545538654
1.0106697733960526,-0.0027319623034220628
1.0086953062573594,0.005888411472214132
1.0067192614232934,0.0145087177987267
1.004741638979859,0.02312895469357896
1.0027624390155525,0.03174912017434386
1.0007816616213607,0.04036921225870709
0.998799306890762,0.04898922896447029
0.9945728339008788,0.0382497754602009
0.990344783769017,0.027510242613294926
0.986115156596127,0.016770628441920496
0.9818839524856492,0.006030930964374126
0.9776511715435142,-0.004708851800916111
0.9734168138781428,-0.015448721835387424
0.9691808796004457,-0.02618868112033928
0.9649433688238229,-0.03692873163693012
0.9690325270744419,-0.0236797899270371
0.9731201090604041,-0.01043094341066473
0.977206114902578,0.0028178059314700812
0.9812905447243208,0.016066456118803876
0.9853733986514781,0.029315005170929782
0.9894546768123847,0.04256345110760064
0.9935343793378635,0.0558117919487321
0.9976125063612252,0.0690600257144058
0.9975249353131302,0.0703136077053038
1.0016699110795069,0.07817946584023482
1.005813311758626,0.08604521096097999
1.0099551374937497,0.09391084108831603
1.0140953884306259,0.10177635424320128
1.0105547513215565,0.09509094672264733
1.007012539713197,0.08840541827211651
1.0034687537587554,0.08171976691313063
0.9999233936139265,0.07503399066740564
0.9879082153518839,0.0551233131992204
0.9758914632182998,0.035212506888322684
0.9638731373763251,0.015301569757029412
0.9518532379915963,-0.0046095001721358775
0.955190392024101,0.004580898571822881
0.9484187097205811,0.0016050985588516795
0.9416454543861236,-0.0013708401831502154
0.9348706261963029,-0.0043469196308017835
0.9323283473716792,-0.0007107545816825711
0.9297844960502911,0.0029252658092188757
0.9272390724151631,0.006561139565959551
0.9246920766518023,0.01019686471282806
0.9144641955522654,-0.0007183624497837521
0.9137188971048849,-0.0020341650060297783
0.912972027100688,-0.003350122097861688
0.9122235857351109,-0.004666235700033501
0.9114735732060707,-0.005982507787052088
0.9107219897139659,-0.0072989403331740095
0.909234800681927,-0.009126390376012247
0.9077460410950624,-0.010954004825703748
0.9062557111612117,-0.012781785655735532
0.9161172916828326,0.0026892968409723307
0.9259773022805861,0.018160209011157072
0.9358357431697502,0.03363094888212918
0.9315933795407633,0.06302382025729655
0.9273494466411791,0.09241651538869158
0.9245720142532087,0.12283074243167003
0.9217930130425458,0.1532447892874298
0.9190124432368589,0.1836586539846729
0.9054999332042263,0.19933978770986835
0.8919858550393376,0.21502073533481725
0.8784702089772912,0.23070149488909408
0.8931514653102992,0.2185374528509196
0.9078311542237743,0.20637321880211573
0.9217752411804927,0.1936979357095474
0.9357177612052034,0.18102245666760536
0.9541288084100386,0.16651319236068737
0.9725382891802888,0.152003728166889
0.990946203768376,0.1374940621179288
