Coordenada1,Coordenada2
1.1512925464970227,8.525756422076725
1.1397565490371329,8.525756422076725
1.1282205515772428,8.525756422076725
1.116684554117353,8.525756422076725
1.1051485566574628,8.525756422076725
1.093612559197573,8.525756422076725
1.0820765617376829,8.525756422076725
1.0705405642777928,8.525756422076725
1.059004566817903,8.525756422076725
1.0474685693580126,8.525756422076725
1.0359325718981227,8.525756422076725
1.0243965744382328,8.525756422076725
1.0128605769783428,8.525756422076725
1.0013245795184529,8.525756422076725
0.9897885820585628,8.525756422076725
0.9782525845986727,8.525756422076725
0.9667165871387827,8.525756422076725
0.9551805896788926,8.525756422076725
0.9436445922190027,8.525756422076725
0.9321085947591127,8.525756422076725
0.9205725972992227,8.525756422076725
0.9090365998393326,8.525756422076725
0.8975006023794426,8.525756422076725
0.8859646049195525,8.525756422076725
0.8744286074596627,8.525756422076725
0.8628926099997728,8.525756422076725
0.8513566125398825,8.525756422076725
0.8398206150799927,8.525756422076725
0.8282846176201025,8.525756422076725
0.8167486201602128,8.525756422076725
0.8052126227003227,8.525756422076725
0.7936766252404327,8.525756422076725
0.7821406277805426,8.525756422076725
0.7706046303206525,8.525756422076725
0.7590686328607625,8.525756422076725
0.7475326354008724,8.525756422076725
0.7359966379409826,8.525756422076725
0.7244606404810924,8.525756422076725
0.7129246430212025,8.525756422076725
0.7013886455613125,8.525756422076725
0.6898526481014227,8.525756422076725
0.6783166506415326,8.525756422076725
0.6667806531816425,8.525756422076725
0.6552446557217524,8.525756422076725
0.6437086582618625,8.525756422076725
0.6321726608019723,8.525756422076725
0.6206366633420825,8.525756422076725
0.6091006658821926,8.525756422076725
0.5975646684223023,8.525756422076725
0.5860286709624125,8.525756422076725
0.5744926735025224,8.525756422076725
0.5629566760426323,8.525756422076725
0.5514206785827425,8.525756422076725
0.5398846811228524,8.525756422076725
0.5283486836629624,8.525756422076725
0.5168126862030724,8.525756422076725
0.5052766887431824,8.525756422076725
0.4937406912832923,8.525756422076725
0.4822046938234024,8.525756422076725
0.4706686963635125,8.525756422076725
0.4591326989036224,8.525756422076725
0.4475967014437324,8.525756422076725
0.4360607039838424,8.525756422076725
0.42452470652395236,8.525756422076725
0.4129887090640623,8.525756422076725
0.40145271160417223,8.525756422076725
0.38991671414428236,8.525756422076725
0.37838071668439216,8.525756422076725
0.36684471922450224,8.525756422076725
0.35530872176461226,8.525756422076725
0.34377272430472233,8.525756422076725
0.3322367268448323,8.525756422076725
0.3207007293849423,8.525756422076725
0.3091647319250522,8.525756422076725
0.29762873446516236,8.525756422076725
0.2860927370052722,8.525756422076725
0.27455673954538223,8.525756422076725
0.26302074208549214,8.525756422076725
0.25148474462560216,8.525756422076725
0.23994874716571224,8.525756422076725
0.22841274970582237,8.525756422076725
0.21687675224593225,8.525756422076725
0.20534075478604227,8.525756422076725
0.19380475732615218,8.525756422076725
0.18226875986626223,8.525756422076725
0.17073276240637206,8.525756422076725
0.15919676494648213,8.525756422076725
0.14766076748659224,8.525756422076725
0.1361247700267021,8.525756422076725
0.12458877256681215,8.525756422076725
0.11305277510692197,8.525756422076725
0.10151677764703218,8.525756422076725
0.08998078018714221,8.525756422076725
0.07844478272725207,8.525756422076725
0.06690878526736214,8.525756422076725
0.05537278780747211,8.525756422076725
0.04383679034758216,8.525756422076725
0.03230079288769207,8.525756422076725
0.020764795427802067,8.525756422076725
0.009228797967911994,8.525756422076725
-0.002307199491977878,8.525359754082631
-0.013843196951868045,8.515191188745565
-0.025379194411757892,8.502688505213357
-0.036915191871648094,8.491875383431948
-0.04845118933153798,8.479698986988657
-0.05998718679142822,8.46779284112111
-0.07152318425131798,8.457018468380168
-0.08305918171120781,8.446556111816797
-0.094595179171098,8.434680769841773
-0.10613117663098798,8.422003004412488
-0.11766717409087807,8.412054873292933
-0.12920317155076783,8.4040244933106
-0.14073916901065814,8.388450315523512
-0.15227516647054812,8.37309184744198
-0.16381116393043826,8.36380888451688
-0.17534716139032797,8.353025845202325
-0.18688315885021817,8.345217926676428
-0.19841915631010817,8.329175442077402
-0.20995515376999793,8.3243363327069
-0.2214911512298881,8.311889558230359
-0.23302714868977806,8.297792626380861
-0.2445631461496682,8.290794347381356
-0.25609914360955816,8.27715777243181
-0.2676351410694483,8.266421472984554
-0.2791711385293381,8.255568653283746
-0.29070713598922826,8.246433786160365
-0.30224313344911813,8.224967478914584
-0.31377913090900816,8.220941168281389
-0.32531512836889825,8.208219383496834
-0.33685112582878807,8.196987927258897
-0.3483871232886782,8.186185994226083
-0.3599231207485681,8.174421152646497
-0.37145911820845817,8.159374736775426
-0.38299511566834815,8.157943507105037
-0.39453111312823824,8.137103389639302
-0.40606711058812817,8.130647968160584
-0.4176031080480184,8.1101268019411
-0.4291391055079083,8.11162807830774
-0.4406751029677983,8.099554282376364
-0.45221110042768836,8.086717920303906
-0.4637470978875783,8.076204527239026
-0.47528309534746827,8.068402958569699
-0.48681909280735813,8.0519780789023
-0.49835509026724845,8.042056410058754
