Coordenada1,Coordenada2
2.9255289558281063,6.1463292576688975
2.916300157860194,6.111467339502679
2.9070713598922824,6.1070228877422545
2.89784256192437,6.100318952020064
2.8886137639564584,6.102558594613569
2.879384965988546,6.095824562432225
2.8701561680206344,6.059123195581797
2.8609273700527216,6.061456918928017
2.8516985720848105,6.056784013228625
2.842469774116898,6.021023349349527
2.8332409761489865,6.0112671744041615
2.8240121781810745,6.0014148779611505
2.814783380213162,6.008813185442595
2.80555458224525,6.0014148779611505
2.796325784277338,5.988961416889864
2.787096986309426,5.971261839790462
2.777868188341514,5.961005339623274
2.768639390373602,5.961005339623274
2.75941059240569,5.924255797414532
2.750181794437778,5.932245187448011
2.7409529964698662,5.905361848054571
2.7317241985019542,5.8998973535824915
2.7224954005340423,5.883322388488279
2.71326660256613,5.883322388488279
2.7040378045982183,5.8664680569332965
2.694809006630306,5.860786223465865
2.685580208662394,5.855071922202427
2.6763514106944823,5.8664680569332965
2.66712261272657,5.817111159963204
2.657893814758658,5.802118375377063
2.648665016790746,5.8289456176102075
2.639436218822834,5.811140992976701
2.630207420854922,5.796057750765372
2.62097862288701,5.765191102784844
2.611749824919098,5.755742213586912
2.602521026951186,5.75890177387728
2.593292228983274,5.7430031878094825
2.5840634310153625,5.71042701737487
2.57483463304745,5.71042701737487
2.5656058350795385,5.71042701737487
2.5563770371116257,5.720311776607412
2.5471482391437146,5.666426688112432
2.5379194411758017,5.680172609017068
2.5286906432078906,5.683579767338681
2.5194618452399777,5.645446897643238
2.510233047272066,5.62040086571715
2.5010042493041538,5.627621113690637
2.4917754513362422,5.605802066295998
2.48254665336833,5.598421958998375
2.4733178554004183,5.60947179518496
2.464089057432506,5.575949103146316
2.4548602594645943,5.605802066295998
2.445631461496682,5.54907608489522
2.4364026635287703,5.541263545158426
2.427173865560858,5.5254529391317835
2.417945067592946,5.521460917862246
2.4087162696250335,5.5093883366279774
2.399487471657122,5.5134287461649825
2.3902586736892095,5.501258210544727
2.381029875721298,5.4638318050256105
2.3718010777533856,5.459585514144159
2.362572279785474,5.438079308923196
2.353343481817562,5.442417710521793
2.34411468384965,5.442417710521793
2.334885885881738,5.438079308923196
2.325657087913826,5.4116460518550396
2.316428289945914,5.393627546352362
2.307199491978002,5.375278407684165
2.2979706940100897,5.407171771460119
2.2887418960421777,5.3706380281276624
2.279513098074266,5.365976015021851
2.2702843001063537,5.3471075307174685
2.2610555021384418,5.3230099791384085
2.2518267041705298,5.303304908059076
2.242597906202618,5.303304908059076
2.233369108234706,5.303304908059076
2.224140310266794,5.278114659230517
2.214911512298882,5.241747015059643
2.20568271433097,5.278114659230517
2.196453916363058,5.262690188904886
2.187225118395146,5.241747015059643
2.177996320427234,5.204006687076795
2.1687675224593215,5.209486152841421
2.1595387244914095,5.159055299214529
2.150309926523498,5.159055299214529
2.1410811285555855,5.147494476813453
2.1318523305876735,5.1647859739235145
2.1226235326197616,5.123963979403259
2.1133947346518496,5.1298987149230735
2.1041659366839376,5.1298987149230735
2.0949371387160256,5.1298987149230735
2.0857083407481136,5.087596335232384
2.076479542780201,5.093750200806762
2.0672507448122897,5.049856007249537
2.0580219468443777,5.049856007249537
2.0487931488764657,5.0369526024136295
2.0395643509085533,5.0369526024136295
2.0303355529406413,5.0238805208462765
2.0211067549727293,5.030437921392435
2.0118779570048173,4.990432586778736
2.0026491590369058,4.983606621708336
1.993420361068994,4.955827057601261
1.9841915631010818,4.948759890378168
1.9749627651331698,4.9344739331306915
1.9657339671652578,4.912654885736052
1.9565051691973459,4.919980925828125
1.9472763712294339,4.9344739331306915
1.9380475732615219,4.875197323201151
1.9288187752936097,4.890349128221754
1.9195899773256977,4.867534450455582
1.910361179357786,4.867534450455582
1.9011323813898737,4.859812404361672
1.8919035834219617,4.844187086458591
1.8826747854540498,4.820281565605037
1.8734459874861378,4.804021044733257
1.8642171895182256,4.770684624465665
1.8549883915503136,4.7535901911063645
1.8457595935824016,4.74493212836325
1.8365307956144896,4.7535901911063645
1.8273019976465776,4.727387818712341
1.8180731996786654,4.718498871295094
1.8088444017107537,4.700480365792417
1.7996156037428415,4.68213122712422
1.7903868057749295,4.663439094112067
1.7811580078070175,4.663439094112067
1.7719292098391055,4.68213122712422
1.7627004118711935,4.663439094112067
1.7534716139032815,4.6443908991413725
1.7442428159353696,4.634728988229636
1.7350140179674576,4.61512051684126
1.7257852199995454,4.605170185988092
1.7165564220316334,4.61512051684126
1.7073276240637214,4.624972813284271
1.6980988260958094,4.59511985013459
1.6888700281278974,4.553876891600541
1.6796412301599855,4.543294782270004
1.6704124321920732,4.5217885770490405
1.6611836342241613,4.5217885770490405
1.6519548362562493,4.51085950651685
1.6427260382883373,4.499809670330265
1.6334972403204253,4.465908118654584
1.624268442352513,4.442651256490317
1.6150396443846011,4.406719247264253
1.6058108464166891,4.406719247264253
1.5965820484487772,4.3694478524670215
1.5873532504808652,4.3694478524670215
1.5781244525129532,4.3694478524670215
1.5688956545450412,4.3694478524670215
1.5596668565771292,4.3694478524670215
1.5504380586092172,4.3694478524670215
1.5412092606413053,4.356708826689592
1.5319804626733937,4.343805421853684
1.5227516647054817,4.330733340286331
1.5135228667375695,4.330733340286331
1.5042940687696575,4.30406509320417
1.4950652708017456,4.290459441148391
1.4858364728338336,4.276666119016055
1.4766076748659216,4.30406509320417
1.4673788768980094,4.23410650459726
1.4581500789300976,4.219507705176107
1.4489212809621854,4.189654742026425
1.4396924829942734,4.143134726391533
1.4304636850263615,4.143134726391533
1.4212348870584495,4.174387269895637
1.4120060890905375,4.189654742026425
1.4027772911226253,4.1588830833596715
1.3935484931547133,4.143134726391533
1.3843196951868013,4.127134385045092
1.3750908972188893,4.110873864173311
1.3658620992509773,4.110873864173311
1.3566333012830654,4.0943445622221
1.3474045033151534,4.110873864173311
1.3381757053472412,4.0943445622221
1.3289469073793294,4.060443010546419
1.3197181094114172,4.04305126783455
1.3104893114435052,4.007333185232471
1.3012605134755932,4.007333185232471
1.2920317155076813,4.02535169073515
1.2828029175397693,4.007333185232471
1.2735741195718573,4.007333185232471
1.264345321603945,4.007333185232471
1.255116523636033,3.970291913552122
1.2458877256681213,3.912023005428146
1.2366589277002091,3.912023005428146
1.227430129732297,3.8918202981106265
1.2182013317643852,3.8918202981106265
1.2089725337964732,3.8918202981106265
1.1997437358285612,3.8918202981106265
1.190514937860649,3.828641396489095
1.181286139892737,3.828641396489095
1.172057341924825,3.8066624897703196
1.162828543956913,3.784189633918261
1.153599745989001,3.7612001156935624
1.1443709480210889,3.7612001156935624
1.135142150053177,3.7376696182833684
1.1259133520852649,3.7376696182833684
1.116684554117353,3.7376696182833684
1.107455756149441,3.713572066704308
1.098226958181529,3.713572066704308
1.0889981602136167,3.6635616461296463
1.0797693622457047,3.6109179126442243
1.0705405642777928,3.58351893845611
1.0613117663098812,3.58351893845611
1.0520829683419692,3.58351893845611
1.0428541703740573,3.58351893845611
1.0336253724061453,3.58351893845611
1.0243965744382333,3.58351893845611
1.015167776470321,3.5263605246161616
1.0059389785024093,3.5263605246161616
0.9967101805344971,3.5553480614894135
0.987481382566585,3.5553480614894135
0.9782525845986731,3.5263605246161616
0.9690237866307612,3.4339872044851463
0.9597949886628493,3.4339872044851463
0.9505661906949372,3.4011973816621555
0.9413373927270252,3.4011973816621555
0.9321085947591132,3.4011973816621555
0.922879796791201,3.4011973816621555
0.913650998823289,3.367295829986474
0.9044222008553771,3.367295829986474
0.8951934028874651,3.332204510175204
0.885964604919553,3.332204510175204
0.876735806951641,3.332204510175204
0.867507008983729,3.332204510175204
0.8582782110158168,3.332204510175204
0.849049413047905,3.332204510175204
0.839820615079993,3.332204510175204
0.8305918171120809,3.295836866004329
0.8213630191441689,3.295836866004329
0.8121342211762568,3.258096538021482
0.802905423208345,3.258096538021482
0.7936766252404329,3.2188758248682006
0.7844478272725208,3.2188758248682006
0.775219029304609,3.2188758248682006
0.7659902313366969,3.1780538303479458
0.7567614333687848,3.1780538303479458
0.7475326354008729,3.1354942159291497
0.7383038374329608,3.091042453358316
0.7290750394650488,3.091042453358316
0.7198462414971367,3.091042453358316
0.7106174435292246,3.044522437723423
0.7013886455613128,3.044522437723423
0.6921598475934005,3.044522437723423
0.6829310496254886,3.044522437723423
0.6737022516575767,3.044522437723423
0.6644734536896646,3.044522437723423
0.6552446557217526,3.044522437723423
0.6460158577538406,2.995732273553991
0.6367870597859285,2.995732273553991
0.6275582618180165,2.995732273553991
0.6183294638501046,2.995732273553991
0.6091006658821926,2.9444389791664403
0.5998718679142806,2.9444389791664403
0.5906430699463686,2.8903717578961645
0.581414271978457,2.8903717578961645
0.572185474010545,2.9444389791664403
0.562956676042633,2.8903717578961645
0.5537278780747209,2.833213344056216
0.5444990801068089,2.833213344056216
0.5352702821388969,2.833213344056216
0.5260414841709848,2.833213344056216
0.5168126862030729,2.833213344056216
0.5075838882351609,2.772588722239781
0.4983550902672488,2.772588722239781
0.4891262922993368,2.772588722239781
0.4798974943314248,2.772588722239781
0.4706686963635129,2.772588722239781
0.46143989839560073,2.70805020110221
0.45221110042768875,2.70805020110221
0.44298230245977677,2.70805020110221
0.43375350449186467,2.70805020110221
0.4245247065239528,2.70805020110221
0.4152959085560406,2.70805020110221
0.4060671105881286,2.70805020110221
0.3968383126202166,2.70805020110221
0.38760951465230464,2.6390573296152584
0.37838071668439277,2.6390573296152584
0.3691519187164806,2.5649493574615367
0.3599231207485685,2.5649493574615367
0.35069432278065665,2.5649493574615367
0.34146552481274467,2.4849066497880004
0.3322367268448326,2.4849066497880004
0.32300792887692054,2.3978952727983707
0.3137791309090084,2.3978952727983707
0.3045503329410966,2.3978952727983707
0.29532153497318436,2.4849066497880004
0.28609273700527255,2.3978952727983707
0.2768639390373605,2.3978952727983707
0.26763514106944847,2.3978952727983707
0.2584063431015363,2.302585092994046
0.2491775451336244,2.302585092994046
0.2399487471657124,2.302585092994046
0.2307199491978003,2.302585092994046
0.2214911512298884,2.1972245773362196
0.2122623532619765,2.1972245773362196
0.20303355529406436,2.1972245773362196
0.19380475732615238,2.1972245773362196
0.18457595935824042,2.1972245773362196
0.17534716139032835,2.1972245773362196
0.16611836342241645,2.1972245773362196
0.15688956545450422,2.1972245773362196
0.14766076748659224,2.1972245773362196
0.13843196951868025,2.1972245773362196
0.1292031715507683,2.1972245773362196
0.11997437358285624,2.1972245773362196
0.11074557561494469,2.1972245773362196
0.10151677764703278,2.1972245773362196
0.09228797967912061,2.1972245773362196
0.08305918171120863,2.1972245773362196
0.07383038374329663,2.1972245773362196
0.0646015857753846,2.1972245773362196
0.05537278780747253,2.0794415416798357
0.04614398983956064,2.0794415416798357
0.036915191871648524,2.0794415416798357
0.027686393903736638,2.0794415416798357
0.0184575959358246,2.0794415416798357
0.009228797967912435,2.0794415416798357
0.0,2.0794415416798357
